latitude,longitude,brightness,acq_date,acq_time,satellite,instrument
10.3604,-0.4249,327.8,1/19/2020,1327,Aqua,MODIS
10.3277,-0.6471,328.3,1/19/2020,1327,Aqua,MODIS
10.1238,-2.0039,339.9,1/19/2020,1327,Aqua,MODIS
10.3707,-0.4171,330.7,1/19/2020,1327,Aqua,MODIS
10.3694,-0.4263,334.6,1/19/2020,1327,Aqua,MODIS
10.285,-1.1245,352.1,1/19/2020,1327,Aqua,MODIS
10.3566,-1.2598,329.9,1/19/2020,1327,Aqua,MODIS
10.5119,-0.266,330.7,1/19/2020,1327,Aqua,MODIS
10.4512,-0.8728,327,1/19/2020,1327,Aqua,MODIS
10.4373,-0.9675,327.5,1/19/2020,1327,Aqua,MODIS
10.4359,-0.977,328.8,1/19/2020,1327,Aqua,MODIS
10.5191,-0.5364,329.2,1/19/2020,1327,Aqua,MODIS
10.5947,-0.1452,329.2,1/19/2020,1327,Aqua,MODIS
10.4665,-1.0175,336.6,1/19/2020,1327,Aqua,MODIS
10.4543,-1.1627,336,1/19/2020,1327,Aqua,MODIS
10.2237,-2.6838,329.5,1/19/2020,1327,Aqua,MODIS
10.6602,-0.1983,331.6,1/19/2020,1327,Aqua,MODIS
10.6751,-0.2844,329.6,1/19/2020,1327,Aqua,MODIS
10.4339,-2.0378,331.7,1/19/2020,1327,Aqua,MODIS
10.603,-0.9664,359.6,1/19/2020,1327,Aqua,MODIS
10.6016,-0.9759,342.8,1/19/2020,1327,Aqua,MODIS
10.606,-1.1294,326.5,1/19/2020,1327,Aqua,MODIS
10.4654,-2.2453,334,1/19/2020,1327,Aqua,MODIS
10.6315,-1.4011,331.8,1/19/2020,1327,Aqua,MODIS
10.506,-2.4468,329.7,1/19/2020,1327,Aqua,MODIS
10.8967,-1.772,331.7,1/19/2020,1327,Aqua,MODIS
10.8952,-1.7821,330.6,1/19/2020,1327,Aqua,MODIS
10.8844,-1.8533,336,1/19/2020,1327,Aqua,MODIS
10.8828,-1.8635,328.6,1/19/2020,1327,Aqua,MODIS
10.9731,-1.8726,331.9,1/19/2020,1327,Aqua,MODIS
10.9715,-1.8828,335.8,1/19/2020,1327,Aqua,MODIS
7.7634,0.3911,306,1/19/2020,2251,Terra,MODIS
7.2131,-0.3049,312.1,1/19/2020,2251,Terra,MODIS
7.2104,-0.3242,316.6,1/19/2020,2251,Terra,MODIS
7.2127,-0.3115,329.8,1/19/2020,2251,Terra,MODIS
7.2103,-0.3307,320.1,1/19/2020,2251,Terra,MODIS
7.2431,-0.1762,330.1,1/19/2020,2251,Terra,MODIS
7.2406,-0.196,317.1,1/19/2020,2251,Terra,MODIS
7.228,-0.2938,312.4,1/19/2020,2251,Terra,MODIS
7.2255,-0.3132,330.6,1/19/2020,2251,Terra,MODIS
7.223,-0.3325,327.6,1/19/2020,2251,Terra,MODIS
7.2408,-0.2954,322,1/19/2020,2251,Terra,MODIS
7.2383,-0.3148,334.8,1/19/2020,2251,Terra,MODIS
7.2358,-0.334,312.4,1/19/2020,2251,Terra,MODIS
7.3373,-0.2549,300.6,1/19/2020,2251,Terra,MODIS
7.4214,-0.4108,308.9,1/19/2020,2251,Terra,MODIS
7.4189,-0.4299,309.5,1/19/2020,2251,Terra,MODIS
7.5418,-0.8858,309.9,1/19/2020,2251,Terra,MODIS
9.3523,-2.2502,306,1/19/2020,2252,Terra,MODIS
7.7594,0.4072,303.9,1/19/2020,2252,Terra,MODIS
7.7568,0.3871,304.5,1/19/2020,2252,Terra,MODIS
8.1189,-1.4545,315,1/19/2020,2252,Terra,MODIS
8.1168,-1.4705,306.6,1/19/2020,2252,Terra,MODIS
9.0867,-1.0981,342.3,1/20/2020,143,Aqua,MODIS
9.088,-1.1071,310.8,1/20/2020,143,Aqua,MODIS
9.4092,-2.177,320,1/20/2020,143,Aqua,MODIS
9.4105,-2.1866,314.6,1/20/2020,143,Aqua,MODIS
9.3393,-1.1897,308.5,1/20/2020,143,Aqua,MODIS
9.3406,-1.1987,308.6,1/20/2020,143,Aqua,MODIS
9.8507,-0.7826,305,1/20/2020,143,Aqua,MODIS
9.8244,-0.4183,308.9,1/20/2020,143,Aqua,MODIS
10.2054,-0.503,301.5,1/20/2020,143,Aqua,MODIS
10.5483,-0.3905,302.7,1/20/2020,143,Aqua,MODIS
7.9182,-1.2383,302.1,1/20/2020,144,Aqua,MODIS
7.2912,-0.1723,302.7,1/20/2020,144,Aqua,MODIS
7.403,-0.3084,307.7,1/20/2020,144,Aqua,MODIS
7.4148,-0.3253,304,1/20/2020,144,Aqua,MODIS
7.4242,-0.389,305,1/20/2020,144,Aqua,MODIS
7.4256,-0.3981,319.6,1/20/2020,144,Aqua,MODIS
7.4269,-0.4072,337.4,1/20/2020,144,Aqua,MODIS
7.4283,-0.4163,319.3,1/20/2020,144,Aqua,MODIS
7.4296,-0.4254,319.8,1/20/2020,144,Aqua,MODIS
7.4359,-0.4059,326.7,1/20/2020,144,Aqua,MODIS
7.4373,-0.415,337.5,1/20/2020,144,Aqua,MODIS
7.4386,-0.424,345.6,1/20/2020,144,Aqua,MODIS
7.4461,-0.4078,311,1/20/2020,144,Aqua,MODIS
7.4475,-0.4169,351.6,1/20/2020,144,Aqua,MODIS
7.5441,-0.8815,309.5,1/20/2020,144,Aqua,MODIS
7.7303,-1.0799,308.2,1/20/2020,144,Aqua,MODIS
7.7316,-1.0888,311.6,1/20/2020,144,Aqua,MODIS
7.7405,-1.0875,305.1,1/20/2020,144,Aqua,MODIS
7.6058,0.3628,304.4,1/20/2020,144,Aqua,MODIS
7.8903,-1.2973,301.4,1/20/2020,144,Aqua,MODIS
8.4127,-1.3403,302.1,1/20/2020,144,Aqua,MODIS
8.4114,-1.3313,312.5,1/20/2020,144,Aqua,MODIS
7.9776,0.4043,315.8,1/20/2020,144,Aqua,MODIS
7.9762,0.4135,320.1,1/20/2020,144,Aqua,MODIS
7.8082,0.3673,305.8,1/20/2020,144,Aqua,MODIS
8.7224,-0.3814,318.6,1/20/2020,1108,Terra,MODIS
8.494,-0.1195,315.4,1/20/2020,1108,Terra,MODIS
8.479,-0.1224,317.4,1/20/2020,1108,Terra,MODIS
8.4966,-0.1255,316.7,1/20/2020,1108,Terra,MODIS
8.4816,-0.1283,318.6,1/20/2020,1108,Terra,MODIS
8.764,0.3482,316.7,1/20/2020,1108,Terra,MODIS
8.7694,0.3426,315.9,1/20/2020,1108,Terra,MODIS
8.7479,-0.174,324.9,1/20/2020,1108,Terra,MODIS
9.066,-2.1046,320.6,1/20/2020,1108,Terra,MODIS
9.0666,-2.1101,319.7,1/20/2020,1108,Terra,MODIS
8.7493,-0.1795,322.3,1/20/2020,1108,Terra,MODIS
8.7446,-0.1515,318.5,1/20/2020,1108,Terra,MODIS
8.4793,0.0574,318.7,1/20/2020,1108,Terra,MODIS
10.1289,-1.938,321.4,1/20/2020,1108,Terra,MODIS
10.0262,-0.6846,332.7,1/20/2020,1108,Terra,MODIS
10.0163,-0.6798,325.5,1/20/2020,1108,Terra,MODIS
10.0205,-0.7039,323.7,1/20/2020,1108,Terra,MODIS
10.2564,-1.2904,323.2,1/20/2020,1108,Terra,MODIS
10.0403,0.0491,324.2,1/20/2020,1108,Terra,MODIS
10.0451,0.0214,320.6,1/20/2020,1108,Terra,MODIS
10.1773,0.0517,321.3,1/20/2020,1108,Terra,MODIS
10.1817,0.0296,319.2,1/20/2020,1108,Terra,MODIS
10.624,-1.0454,329,1/20/2020,1108,Terra,MODIS
10.1384,-1.9957,322.4,1/20/2020,1108,Terra,MODIS
10.1258,-1.9978,322.8,1/20/2020,1108,Terra,MODIS
9.8247,-0.4692,326.7,1/20/2020,1108,Terra,MODIS
9.6707,0.3199,317.6,1/20/2020,1108,Terra,MODIS
9.8225,-0.4762,325.3,1/20/2020,1108,Terra,MODIS
9.3802,0.4962,320.4,1/20/2020,1108,Terra,MODIS
9.3851,0.4917,318.7,1/20/2020,1108,Terra,MODIS
9.4442,-0.4805,325.6,1/20/2020,1108,Terra,MODIS
9.4426,-0.4875,324.1,1/20/2020,1108,Terra,MODIS
9.4464,-0.7707,321.2,1/20/2020,1108,Terra,MODIS
9.0755,-0.0359,326,1/20/2020,1108,Terra,MODIS
9.0772,-0.0409,322.4,1/20/2020,1108,Terra,MODIS
9.0724,-0.0128,318.8,1/20/2020,1108,Terra,MODIS
9.408,-2.1868,319,1/20/2020,1108,Terra,MODIS
9.2885,-2.33,325.6,1/20/2020,1108,Terra,MODIS
9.2853,-2.3114,323.7,1/20/2020,1108,Terra,MODIS
9.284,-2.3174,327,1/20/2020,1108,Terra,MODIS
8.2356,-0.0332,315.2,1/20/2020,1109,Terra,MODIS
8.4109,-1.3355,321.1,1/20/2020,1109,Terra,MODIS
8.4048,-1.342,321.8,1/20/2020,1109,Terra,MODIS
8.136,-1.4239,326.9,1/20/2020,1109,Terra,MODIS
8.1299,-1.4316,321.5,1/20/2020,1109,Terra,MODIS
8.1262,-1.4085,317.5,1/20/2020,1109,Terra,MODIS
7.4522,-1.0096,319.7,1/20/2020,1109,Terra,MODIS
7.4499,-1.0154,319.9,1/20/2020,1109,Terra,MODIS
7.0115,-0.7116,328.3,1/20/2020,1409,Aqua,MODIS
6.7239,-0.1129,320.2,1/20/2020,1409,Aqua,MODIS
7.0291,-0.6097,319.8,1/20/2020,1409,Aqua,MODIS
7.0165,-0.7045,322.2,1/20/2020,1409,Aqua,MODIS
7.0124,-0.7358,325.1,1/20/2020,1409,Aqua,MODIS
7.0233,-0.6168,318.6,1/20/2020,1409,Aqua,MODIS
7.0076,-0.743,319,1/20/2020,1409,Aqua,MODIS
7.0391,-0.7469,320.4,1/20/2020,1409,Aqua,MODIS
7.0588,-0.7177,318.2,1/20/2020,1409,Aqua,MODIS
7.0548,-0.7491,323,1/20/2020,1409,Aqua,MODIS
7.0515,-0.7218,322.6,1/20/2020,1409,Aqua,MODIS
7.0477,-0.7531,326.2,1/20/2020,1409,Aqua,MODIS
7.2071,-0.5135,315.4,1/20/2020,1409,Aqua,MODIS
7.5662,-0.4901,312.4,1/20/2020,1409,Aqua,MODIS
7.5504,-0.8813,320.1,1/20/2020,1409,Aqua,MODIS
7.5398,-1.4511,321.6,1/20/2020,1409,Aqua,MODIS
7.5373,-1.4562,320.6,1/20/2020,1409,Aqua,MODIS
7.8271,0.354,319.8,1/20/2020,1409,Aqua,MODIS
7.8223,0.3153,322.6,1/20/2020,1409,Aqua,MODIS
7.8302,0.3461,323.2,1/20/2020,1409,Aqua,MODIS
7.8256,0.3071,318.2,1/20/2020,1409,Aqua,MODIS
8.2786,-1.3615,321.4,1/20/2020,1410,Aqua,MODIS
8.2489,-1.5912,321.1,1/20/2020,1410,Aqua,MODIS
8.2743,-1.3658,320.1,1/20/2020,1410,Aqua,MODIS
8.2464,-1.5958,319.1,1/20/2020,1410,Aqua,MODIS
8.3972,-0.8822,320.1,1/20/2020,1410,Aqua,MODIS
8.514,-0.348,315.7,1/20/2020,1410,Aqua,MODIS
8.5095,-0.3834,323.4,1/20/2020,1410,Aqua,MODIS
8.3914,-0.8894,319.5,1/20/2020,1410,Aqua,MODIS
8.5041,-0.3549,319.4,1/20/2020,1410,Aqua,MODIS
9.8608,-0.6926,321.7,1/20/2020,1410,Aqua,MODIS
9.8448,-1.3946,324.3,1/20/2020,1410,Aqua,MODIS
10.1202,-0.5911,324.6,1/20/2020,1410,Aqua,MODIS
10.1369,-0.5931,320.6,1/20/2020,1410,Aqua,MODIS
8.4999,-0.3904,317.2,1/20/2020,1410,Aqua,MODIS
8.6021,0.3218,317.5,1/20/2020,1410,Aqua,MODIS
8.5222,-1.0025,319.3,1/20/2020,1410,Aqua,MODIS
9.2472,-0.8792,323.4,1/20/2020,1410,Aqua,MODIS
9.2379,-0.8833,322.1,1/20/2020,1410,Aqua,MODIS
9.1356,-2.2375,324,1/20/2020,1410,Aqua,MODIS
9.6808,-0.7561,321.1,1/20/2020,1410,Aqua,MODIS
9.8702,-0.6857,319.9,1/20/2020,1410,Aqua,MODIS
9.866,-0.7207,324.7,1/20/2020,1410,Aqua,MODIS
9.8334,-1.3852,323.1,1/20/2020,1410,Aqua,MODIS
10.4608,-2.0592,325.7,1/20/2020,1410,Aqua,MODIS
10.4641,-2.0311,329.4,1/20/2020,1410,Aqua,MODIS
10.461,-2.0517,329.9,1/20/2020,1410,Aqua,MODIS
10.4644,-2.0237,325.5,1/20/2020,1410,Aqua,MODIS
10.3326,-2.3688,323.4,1/20/2020,1410,Aqua,MODIS
10.3325,-2.3636,323.7,1/20/2020,1410,Aqua,MODIS
10.3045,-1.1884,320.3,1/20/2020,1410,Aqua,MODIS
7.9942,-2.0375,324.6,1/20/2020,1410,Aqua,MODIS
7.9953,-2.0426,323.8,1/20/2020,1410,Aqua,MODIS
8.2437,-0.9156,319.9,1/20/2020,1410,Aqua,MODIS
7.3284,-0.1571,327,1/20/2020,2156,Terra,MODIS
7.329,-0.1883,305.3,1/20/2020,2156,Terra,MODIS
7.3329,-0.1643,308.5,1/20/2020,2156,Terra,MODIS
7.3189,-0.1621,330.6,1/20/2020,2156,Terra,MODIS
7.3246,-0.1812,320.5,1/20/2020,2156,Terra,MODIS
6.8093,-0.8339,301.5,1/20/2020,2156,Terra,MODIS
7.3144,-0.1549,301.8,1/20/2020,2156,Terra,MODIS
7.2709,-0.2468,319.6,1/20/2020,2156,Terra,MODIS
7.2749,-0.2224,323.1,1/20/2020,2156,Terra,MODIS
7.2788,-0.1982,315.7,1/20/2020,2156,Terra,MODIS
7.2568,-0.2445,307.1,1/20/2020,2156,Terra,MODIS
7.2608,-0.2201,309.6,1/20/2020,2156,Terra,MODIS
7.2647,-0.196,309.1,1/20/2020,2156,Terra,MODIS
7.911,-1.8248,301.2,1/20/2020,2157,Terra,MODIS
9.3448,-0.3004,302.6,1/20/2020,2157,Terra,MODIS
9.3539,-2.238,301.1,1/20/2020,2157,Terra,MODIS
9.3473,-2.2438,305,1/20/2020,2157,Terra,MODIS
9.7474,-0.511,307,1/20/2020,2157,Terra,MODIS
9.7437,-0.4921,305,1/20/2020,2157,Terra,MODIS
9.7398,-0.5149,303.2,1/20/2020,2157,Terra,MODIS
10.0332,-0.2686,320.6,1/21/2020,1013,Terra,MODIS
10.028,-0.2569,320.7,1/21/2020,1013,Terra,MODIS
9.9754,-0.0478,320.3,1/21/2020,1013,Terra,MODIS
9.9732,-0.0305,323.6,1/21/2020,1013,Terra,MODIS
9.8054,0.1807,319.4,1/21/2020,1013,Terra,MODIS
9.7978,-0.7834,318.7,1/21/2020,1013,Terra,MODIS
9.785,-0.785,319.9,1/21/2020,1013,Terra,MODIS
9.892,-1.846,315.8,1/21/2020,1013,Terra,MODIS
9.7072,-0.5797,323.6,1/21/2020,1013,Terra,MODIS
9.7062,-0.5857,320.6,1/21/2020,1013,Terra,MODIS
9.5728,-0.1428,317.1,1/21/2020,1013,Terra,MODIS
9.589,-0.4674,320,1/21/2020,1013,Terra,MODIS
9.5867,-0.4491,319.7,1/21/2020,1013,Terra,MODIS
9.5849,-0.4563,324.1,1/21/2020,1013,Terra,MODIS
9.5195,0.0336,331,1/21/2020,1013,Terra,MODIS
9.5172,0.0503,333.1,1/21/2020,1013,Terra,MODIS
9.5075,0.0321,319,1/21/2020,1013,Terra,MODIS
9.3781,0.4735,352.1,1/21/2020,1013,Terra,MODIS
9.3761,0.4891,359.4,1/21/2020,1013,Terra,MODIS
9.3789,0.4835,364.3,1/21/2020,1013,Terra,MODIS
9.3674,0.4819,332.7,1/21/2020,1013,Terra,MODIS
9.3249,0.2683,330.6,1/21/2020,1013,Terra,MODIS
9.3294,0.2619,322.9,1/21/2020,1013,Terra,MODIS
9.3272,0.278,322.5,1/21/2020,1013,Terra,MODIS
9.2731,0.4155,328.9,1/21/2020,1013,Terra,MODIS
9.5391,-2.6731,314.8,1/21/2020,1013,Terra,MODIS
9.0581,0.0606,322.9,1/21/2020,1013,Terra,MODIS
9.0559,0.077,320.8,1/21/2020,1013,Terra,MODIS
9.0077,0.1686,319.4,1/21/2020,1013,Terra,MODIS
8.9701,0.451,321.4,1/21/2020,1013,Terra,MODIS
8.7872,0.2724,318.7,1/21/2020,1013,Terra,MODIS
8.7794,0.2643,320.4,1/21/2020,1013,Terra,MODIS
8.7722,0.2313,317.6,1/21/2020,1013,Terra,MODIS
8.7383,-0.2392,320.2,1/21/2020,1013,Terra,MODIS
8.7312,-0.2287,319.5,1/21/2020,1013,Terra,MODIS
8.5516,0.3321,318.4,1/21/2020,1013,Terra,MODIS
8.5401,0.3306,349.3,1/21/2020,1013,Terra,MODIS
8.5381,0.3458,325.9,1/21/2020,1013,Terra,MODIS
7.3139,-0.2578,325.4,1/21/2020,1014,Terra,MODIS
7.3074,-0.2093,335.2,1/21/2020,1014,Terra,MODIS
7.2956,-0.2109,331.8,1/21/2020,1014,Terra,MODIS
7.2679,-0.1821,323.6,1/21/2020,1014,Terra,MODIS
7.2658,-0.1661,323.3,1/21/2020,1014,Terra,MODIS
7.2886,-0.2178,327.9,1/21/2020,1014,Terra,MODIS
7.2702,-0.1715,325.1,1/21/2020,1014,Terra,MODIS
7.2674,-0.2371,326,1/21/2020,1014,Terra,MODIS
7.2556,-0.2387,326.5,1/21/2020,1014,Terra,MODIS
7.2356,-0.3573,314.4,1/21/2020,1014,Terra,MODIS
7.3594,-1.4907,319.3,1/21/2020,1014,Terra,MODIS
7.3619,-1.4973,317.4,1/21/2020,1014,Terra,MODIS
7.0093,-0.7169,319.4,1/21/2020,1014,Terra,MODIS
7.007,-0.6995,317.7,1/21/2020,1014,Terra,MODIS
7.0206,-0.8956,318.1,1/21/2020,1014,Terra,MODIS
7.018,-0.9018,318.3,1/21/2020,1014,Terra,MODIS
6.6961,0.2465,317,1/21/2020,1014,Terra,MODIS
6.7055,-0.4987,317.5,1/21/2020,1014,Terra,MODIS
6.7033,-0.4828,328.7,1/21/2020,1014,Terra,MODIS
8.2517,0.2579,318.6,1/21/2020,1014,Terra,MODIS
8.5442,-2.3316,316.6,1/21/2020,1014,Terra,MODIS
8.2841,-0.2171,317.3,1/21/2020,1014,Terra,MODIS
8.5409,-2.3393,318.2,1/21/2020,1014,Terra,MODIS
8.1414,-0.1074,321.6,1/21/2020,1014,Terra,MODIS
7.9103,-0.0754,317.9,1/21/2020,1014,Terra,MODIS
7.8158,0.3527,322.9,1/21/2020,1014,Terra,MODIS
7.9617,-1.6048,324,1/21/2020,1014,Terra,MODIS
8.0185,-2.263,315,1/21/2020,1014,Terra,MODIS
8.0155,-2.2389,317,1/21/2020,1014,Terra,MODIS
8.011,-2.2467,319,1/21/2020,1014,Terra,MODIS
7.5069,-0.154,314.8,1/21/2020,1014,Terra,MODIS
7.439,-0.0019,323.1,1/21/2020,1014,Terra,MODIS
7.4485,-0.1353,317,1/21/2020,1014,Terra,MODIS
7.4309,-0.0092,325.5,1/21/2020,1014,Terra,MODIS
7.4676,-0.4495,317.1,1/21/2020,1014,Terra,MODIS
7.4436,-0.4526,315.2,1/21/2020,1014,Terra,MODIS
7.4038,-0.1572,314.1,1/21/2020,1014,Terra,MODIS
7.3644,-0.13,318.5,1/21/2020,1014,Terra,MODIS
7.389,-0.4084,317.7,1/21/2020,1014,Terra,MODIS
7.355,-0.1218,318.1,1/21/2020,1014,Terra,MODIS
7.3837,-0.4159,315.5,1/21/2020,1014,Terra,MODIS
7.38,-0.6599,322.2,1/21/2020,1014,Terra,MODIS
7.3095,-0.2255,324.5,1/21/2020,1014,Terra,MODIS
7.4549,-0.3152,325.1,1/21/2020,1314,Aqua,MODIS
5.5282,-0.6532,327.8,1/21/2020,1314,Aqua,MODIS
5.5257,-0.6691,316,1/21/2020,1314,Aqua,MODIS
6.0937,0.5715,328,1/21/2020,1314,Aqua,MODIS
6.1491,0.6865,322.9,1/21/2020,1314,Aqua,MODIS
6.2206,0.8768,322.7,1/21/2020,1314,Aqua,MODIS
6.2652,0.8387,328,1/21/2020,1314,Aqua,MODIS
6.2164,-0.21,314.9,1/21/2020,1314,Aqua,MODIS
6.3429,0.3976,323.6,1/21/2020,1314,Aqua,MODIS
6.3662,0.4072,327.1,1/21/2020,1314,Aqua,MODIS
6.3787,0.4185,332.8,1/21/2020,1314,Aqua,MODIS
6.3768,0.4057,351.1,1/21/2020,1314,Aqua,MODIS
6.3726,0.4126,350.1,1/21/2020,1314,Aqua,MODIS
6.3706,0.3998,326,1/21/2020,1314,Aqua,MODIS
6.279,-0.329,316.8,1/21/2020,1314,Aqua,MODIS
6.3943,-0.2495,320.7,1/21/2020,1314,Aqua,MODIS
6.4783,0.1492,316.4,1/21/2020,1314,Aqua,MODIS
6.5706,0.5013,324.1,1/21/2020,1314,Aqua,MODIS
6.6044,0.6497,334.4,1/21/2020,1314,Aqua,MODIS
6.4545,-0.3835,316.4,1/21/2020,1314,Aqua,MODIS
6.6642,0.5516,335.5,1/21/2020,1314,Aqua,MODIS
6.6623,0.5392,320.2,1/21/2020,1314,Aqua,MODIS
6.6691,0.5455,323.7,1/21/2020,1314,Aqua,MODIS
6.6854,0.5811,346.4,1/21/2020,1314,Aqua,MODIS
6.752,0.3437,318.2,1/21/2020,1314,Aqua,MODIS
6.75,0.3306,321.2,1/21/2020,1314,Aqua,MODIS
6.7102,-0.7351,319.5,1/21/2020,1314,Aqua,MODIS
6.7919,-0.805,319.8,1/21/2020,1314,Aqua,MODIS
6.9355,-0.0925,321.2,1/21/2020,1314,Aqua,MODIS
6.9381,-0.1496,322.7,1/21/2020,1314,Aqua,MODIS
6.8334,-0.8438,325,1/21/2020,1314,Aqua,MODIS
6.829,-0.8483,325.7,1/21/2020,1314,Aqua,MODIS
7.0405,-0.0027,329.6,1/21/2020,1314,Aqua,MODIS
6.9922,-0.3219,321.2,1/21/2020,1314,Aqua,MODIS
7.0454,0.0039,325.4,1/21/2020,1314,Aqua,MODIS
7.0432,-0.0097,321.5,1/21/2020,1314,Aqua,MODIS
6.995,-0.3144,323.2,1/21/2020,1314,Aqua,MODIS
7.0025,-0.7082,331,1/21/2020,1314,Aqua,MODIS
6.9978,-0.7387,337.4,1/21/2020,1314,Aqua,MODIS
6.9954,-0.7541,327.3,1/21/2020,1314,Aqua,MODIS
7.014,-0.71,331.2,1/21/2020,1314,Aqua,MODIS
6.9484,-1.1363,326.3,1/21/2020,1314,Aqua,MODIS
6.9565,-1.1266,321.9,1/21/2020,1314,Aqua,MODIS
6.9538,-1.1428,322.1,1/21/2020,1314,Aqua,MODIS
7.1408,-0.1847,323.5,1/21/2020,1314,Aqua,MODIS
7.1211,-0.384,346.6,1/21/2020,1314,Aqua,MODIS
7.1189,-0.3983,348.5,1/21/2020,1314,Aqua,MODIS
7.0729,-0.6933,320.5,1/21/2020,1314,Aqua,MODIS
7.0705,-0.7085,321.2,1/21/2020,1314,Aqua,MODIS
7.061,-0.7698,321.1,1/21/2020,1314,Aqua,MODIS
7.2237,-0.2474,320.8,1/21/2020,1314,Aqua,MODIS
7.2127,-0.3174,318.1,1/21/2020,1314,Aqua,MODIS
7.2172,-0.3616,329.9,1/21/2020,1314,Aqua,MODIS
7.215,-0.3759,323.8,1/21/2020,1314,Aqua,MODIS
7.1454,-0.8215,323.1,1/21/2020,1314,Aqua,MODIS
7.304,0.1282,326.1,1/21/2020,1314,Aqua,MODIS
7.2585,-0.1675,323.8,1/21/2020,1314,Aqua,MODIS
7.2564,-0.1812,323.3,1/21/2020,1314,Aqua,MODIS
7.2457,-0.2508,330.7,1/21/2020,1314,Aqua,MODIS
7.2435,-0.2648,328.2,1/21/2020,1314,Aqua,MODIS
7.2283,-0.3635,318.9,1/21/2020,1314,Aqua,MODIS
7.2261,-0.3777,315.9,1/21/2020,1314,Aqua,MODIS
7.1876,-0.6257,345.9,1/21/2020,1314,Aqua,MODIS
7.1853,-0.6407,319.8,1/21/2020,1314,Aqua,MODIS
7.1022,-1.1739,321.6,1/21/2020,1314,Aqua,MODIS
7.3146,0.1264,326.4,1/21/2020,1314,Aqua,MODIS
7.2924,-0.0194,325.8,1/21/2020,1314,Aqua,MODIS
7.2719,-0.2262,326.2,1/21/2020,1314,Aqua,MODIS
7.2892,-0.1863,346.1,1/21/2020,1314,Aqua,MODIS
7.2871,-0.2001,352.2,1/21/2020,1314,Aqua,MODIS
7.2829,-0.2279,342.1,1/21/2020,1314,Aqua,MODIS
7.2808,-0.2419,344.5,1/21/2020,1314,Aqua,MODIS
7.2101,-0.7063,320.4,1/21/2020,1314,Aqua,MODIS
7.2981,-0.2019,332.1,1/21/2020,1314,Aqua,MODIS
7.2903,-0.1918,351.1,1/21/2020,1314,Aqua,MODIS
7.2837,-0.2334,337.9,1/21/2020,1314,Aqua,MODIS
7.2188,-0.713,329.7,1/21/2020,1314,Aqua,MODIS
7.3012,-0.2647,337.5,1/21/2020,1314,Aqua,MODIS
7.299,-0.2788,346.7,1/21/2020,1314,Aqua,MODIS
7.2562,-0.5508,323.2,1/21/2020,1314,Aqua,MODIS
7.206,-0.8679,323,1/21/2020,1314,Aqua,MODIS
7.3444,-0.0604,324.6,1/21/2020,1314,Aqua,MODIS
7.3144,-0.2524,331,1/21/2020,1314,Aqua,MODIS
7.31,-0.2805,330.2,1/21/2020,1314,Aqua,MODIS
7.2605,-0.5966,326.2,1/21/2020,1314,Aqua,MODIS
7.2175,-0.8697,321.4,1/21/2020,1314,Aqua,MODIS
7.3447,-0.1299,335.2,1/21/2020,1314,Aqua,MODIS
7.3426,-0.1435,333.4,1/21/2020,1314,Aqua,MODIS
7.3276,-0.2402,353.2,1/21/2020,1314,Aqua,MODIS
7.3254,-0.2541,328.5,1/21/2020,1314,Aqua,MODIS
7.2718,-0.5983,321.4,1/21/2020,1314,Aqua,MODIS
7.3555,-0.1317,326.5,1/21/2020,1314,Aqua,MODIS
7.3534,-0.1453,319.2,1/21/2020,1314,Aqua,MODIS
7.3385,-0.2419,319.2,1/21/2020,1314,Aqua,MODIS
7.2784,-0.63,320.2,1/21/2020,1314,Aqua,MODIS
7.2644,-0.7202,323.4,1/21/2020,1314,Aqua,MODIS
7.2621,-0.7353,334.3,1/21/2020,1314,Aqua,MODIS
7.3388,-0.3136,317.7,1/21/2020,1314,Aqua,MODIS
7.2688,-0.7675,325.6,1/21/2020,1314,Aqua,MODIS
7.2664,-0.7828,319.4,1/21/2020,1314,Aqua,MODIS
7.2497,-0.8906,325.9,1/21/2020,1314,Aqua,MODIS
7.2473,-0.9062,327.8,1/21/2020,1314,Aqua,MODIS
7.3519,-0.3012,343.2,1/21/2020,1314,Aqua,MODIS
7.3498,-0.3153,343.7,1/21/2020,1314,Aqua,MODIS
7.3984,-0.069,324,1/21/2020,1314,Aqua,MODIS
7.3964,-0.0826,347.7,1/21/2020,1314,Aqua,MODIS
7.363,-0.3029,328.2,1/21/2020,1314,Aqua,MODIS
7.3413,-0.4452,322,1/21/2020,1314,Aqua,MODIS
7.3391,-0.4596,327.7,1/21/2020,1314,Aqua,MODIS
7.4233,0.023,321.5,1/21/2020,1314,Aqua,MODIS
7.397,-0.1523,328.4,1/21/2020,1314,Aqua,MODIS
7.3664,-0.2957,323.5,1/21/2020,1314,Aqua,MODIS
7.3642,-0.3098,322.2,1/21/2020,1314,Aqua,MODIS
7.3416,-0.4519,327.9,1/21/2020,1314,Aqua,MODIS
7.3393,-0.4663,322,1/21/2020,1314,Aqua,MODIS
7.4226,-0.0108,323.8,1/21/2020,1314,Aqua,MODIS
7.4014,-0.1456,326.9,1/21/2020,1314,Aqua,MODIS
7.3993,-0.1592,320,1/21/2020,1314,Aqua,MODIS
7.4334,-0.0125,334.8,1/21/2020,1314,Aqua,MODIS
7.4313,-0.026,320.5,1/21/2020,1314,Aqua,MODIS
7.384,-0.3998,320.1,1/21/2020,1314,Aqua,MODIS
